guidelink,channel_id,channel_slug,channel_name,channel_name_location,channel_name_real,chantype,chancomp,channel_url,chanbouq,chanlcnfta1,chanlcnfta2,chanlcnfta3,chanlcnfox,chanlcnfet,channel_number,chlogo_light,chlogo_dark,channel_group,channel_type,chlogo
289724auepg.com.au,289724auepg.com.au,289724auepg-com-au,10 HD,10 HD Canberra,10 HD Canberra,HD 1080i,MPEG-4,,"[201, 933]",51,0,0,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/C4MpSbP.png
289724auepg.com.au,289724auepg.com.au,289724auepg-com-au,10 HD,10 HD Canberra,10 HD Canberra,HD 1080i,MPEG-4,,"[201, 933]",50,5,51,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/C4MpSbP.png
289724auepg.com.au,289724auepg.com.au,289724auepg-com-au,10 HD,10 HD Central West,10 HD Central West,HD 1080i,MPEG-4,,[109],5,50,51,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/C4MpSbP.png
289724auepg.com.au,289724auepg.com.au,289724auepg-com-au,10 HD,10 HD Central West,10 HD Central West,HD 1080i,MPEG-4,,[109],51,0,0,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/C4MpSbP.png
289724auepg.com.au,289724auepg.com.au,289724auepg-com-au,10 HD,10 HD Central West,10 HD Central West,HD 1080i,MPEG-4,,[109],50,5,51,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/C4MpSbP.png
289724auepg.com.au,289724auepg.com.au,289724auepg-com-au,10 HD,10 HD Wollongong,10 HD Wollongong,HD 1080i,MPEG-4,,[113],5,50,51,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/C4MpSbP.png
289724auepg.com.au,289724auepg.com.au,289724auepg-com-au,10 HD,10 HD Wollongong,10 HD Wollongong,HD 1080i,MPEG-4,,[113],51,0,0,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/C4MpSbP.png
289724auepg.com.au,289724auepg.com.au,289724auepg-com-au,10 HD,10 HD Wollongong,10 HD Wollongong,HD 1080i,MPEG-4,,[113],50,5,51,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/C4MpSbP.png
289726auepg.com.au,289726auepg.com.au,289726auepg-com-au,10 HD,10 HD Newcastle,10HD Newcastle,HD 1080i,MPEG-4,,"[103, 108]",5,50,0,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/C4MpSbP.png
289726auepg.com.au,289726auepg.com.au,289726auepg-com-au,10 HD,10 HD Newcastle,10HD Newcastle,HD 1080i,MPEG-4,,"[103, 108]",50,5,0,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/C4MpSbP.png
289726auepg.com.au,289726auepg.com.au,289726auepg-com-au,10 HD,10 HD Griffith,10HD Griffith,HD 1080i,MPEG-4,,[106],5,50,0,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,WIN Network (10),Free-to-Air,https://i.imgur.com/C4MpSbP.png
289726auepg.com.au,289726auepg.com.au,289726auepg-com-au,10 HD,10 HD Griffith,10HD Griffith,HD 1080i,MPEG-4,,[106],50,5,0,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,WIN Network (10),Free-to-Air,https://i.imgur.com/C4MpSbP.png
289726auepg.com.au,289726auepg.com.au,289726auepg-com-au,10 HD,10 HD Lismore,10HD Lismore,HD 1080i,MPEG-4,,[107],5,50,0,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/C4MpSbP.png
289726auepg.com.au,289726auepg.com.au,289726auepg-com-au,10 HD,10 HD Lismore,10HD Lismore,HD 1080i,MPEG-4,,[107],50,5,0,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/C4MpSbP.png
289726auepg.com.au,289726auepg.com.au,289726auepg-com-au,10 HD,10 HD Taree-Port Macquarie,10HD Taree-Port Macquarie,HD 1080i,MPEG-4,,[114],5,50,0,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/C4MpSbP.png
289726auepg.com.au,289726auepg.com.au,289726auepg-com-au,10 HD,10 HD Taree-Port Macquarie,10HD Taree-Port Macquarie,HD 1080i,MPEG-4,,[114],50,5,0,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/C4MpSbP.png
289726auepg.com.au,289726auepg.com.au,289726auepg-com-au,10 HD,10 HD Coffs Harbour,10HD Coffs Harbour,HD 1080i,MPEG-4,,[105],5,50,0,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/C4MpSbP.png
289726auepg.com.au,289726auepg.com.au,289726auepg-com-au,10 HD,10 HD Tamworth,10HD Tamworth,HD 1080i,MPEG-4,,[111],5,50,0,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/C4MpSbP.png
289726auepg.com.au,289726auepg.com.au,289726auepg-com-au,10 HD,10 HD Coffs Harbour,10HD Coffs Harbour,HD 1080i,MPEG-4,,[105],50,5,0,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/C4MpSbP.png
289726auepg.com.au,289726auepg.com.au,289726auepg-com-au,10 HD,10 HD Tamworth,10HD Tamworth,HD 1080i,MPEG-4,,[111],50,5,0,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/C4MpSbP.png
289727auepg.com.au,289727auepg.com.au,289727auepg-com-au,10 HD,10 HD Gold Coast,10HD Gold Coast,HD 1080i,MPEG-4,,[603],50,5,0,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/C4MpSbP.png
289727auepg.com.au,289727auepg.com.au,289727auepg-com-au,10 HD,10 HD Gold Coast,10HD Gold Coast,HD 1080i,MPEG-4,,[603],5,50,0,0,0,,https://i.imgur.com/C4MpSbP.png,https://i.imgur.com/C4MpSbP.png,10 Network (Regional),Free-to-Air,https://i.imgur.com/C4MpSbP.png
289732auepg.com.au,289732auepg.com.au,289732auepg-com-au,9HD,9HD Cairns,9HD Cairns,HD 1080i,MPEG-4,,[602],8,80,0,0,0,,https://i.imgur.com/OitiwvN.png,https://i.imgur.com/OitiwvN.png,WIN Network,Free-to-Air,https://i.imgur.com/OitiwvN.png
289732auepg.com.au,289732auepg.com.au,289732auepg-com-au,9HD,9HD Cairns,9HD Cairns,HD 1080i,MPEG-4,,[602],80,8,0,0,0,,https://i.imgur.com/OitiwvN.png,https://i.imgur.com/OitiwvN.png,WIN Network,Free-to-Air,https://i.imgur.com/OitiwvN.png
289732auepg.com.au,289732auepg.com.au,289732auepg-com-au,9HD,9HD Central QLD,9HD Central QLD,HD 1080i,MPEG-4,,[605],8,80,0,0,0,,https://i.imgur.com/OitiwvN.png,https://i.imgur.com/OitiwvN.png,WIN Network,Free-to-Air,https://i.imgur.com/OitiwvN.png
289732auepg.com.au,289732auepg.com.au,289732auepg-com-au,9HD,9HD Central QLD,9HD Central QLD,HD 1080i,MPEG-4,,[605],80,8,0,0,0,,https://i.imgur.com/OitiwvN.png,https://i.imgur.com/OitiwvN.png,WIN Network,Free-to-Air,https://i.imgur.com/OitiwvN.png
289732auepg.com.au,289732auepg.com.au,289732auepg-com-au,9HD,9HD Sunshine Coast,9HD Sunshine Coast,HD 1080i,MPEG-4,,[606],8,80,0,0,0,,https://i.imgur.com/OitiwvN.png,https://i.imgur.com/OitiwvN.png,WIN Network,Free-to-Air,https://i.imgur.com/OitiwvN.png
289732auepg.com.au,289732auepg.com.au,289732auepg-com-au,9HD,9HD Sunshine Coast,9HD Sunshine Coast,HD 1080i,MPEG-4,,[606],80,8,0,0,0,,https://i.imgur.com/OitiwvN.png,https://i.imgur.com/OitiwvN.png,WIN Network,Free-to-Air,https://i.imgur.com/OitiwvN.png
289732auepg.com.au,289732auepg.com.au,289732auepg-com-au,9HD,9HD Darling Downs,9HD Darling Downs,HD 1080i,MPEG-4,,[607],8,80,0,0,0,,https://i.imgur.com/raURaRO.png,https://i.imgur.com/raURaRO.png,WIN Network,Free-to-Air,https://i.imgur.com/raURaRO.png
289732auepg.com.au,289732auepg.com.au,289732auepg-com-au,9HD,9HD Darling Downs,9HD Darling Downs,HD 1080i,MPEG-4,,[607],80,8,0,0,0,,https://i.imgur.com/OitiwvN.png,https://i.imgur.com/OitiwvN.png,WIN Network,Free-to-Air,https://i.imgur.com/OitiwvN.png
289732auepg.com.au,289732auepg.com.au,289732auepg-com-au,9HD,9HD Townsville,9HD Townsville,HD 1080i,MPEG-4,,[608],8,80,0,0,0,,https://i.imgur.com/OitiwvN.png,https://i.imgur.com/OitiwvN.png,WIN Network,Free-to-Air,https://i.imgur.com/OitiwvN.png
289732auepg.com.au,289732auepg.com.au,289732auepg-com-au,9HD,9HD Townsville,9HD Townsville,HD 1080i,MPEG-4,,[608],80,8,0,0,0,,https://i.imgur.com/OitiwvN.png,https://i.imgur.com/OitiwvN.png,WIN Network,Free-to-Air,https://i.imgur.com/OitiwvN.png
289733auepg.com.au,289733auepg.com.au,289733auepg-com-au,9HD,9HD Mackay,9HD Mackay,HD 1080i,MPEG-4,,[604],8,80,0,0,0,,https://i.imgur.com/OitiwvN.png,https://i.imgur.com/OitiwvN.png,WIN Network,Free-to-Air,https://i.imgur.com/OitiwvN.png
289733auepg.com.au,289733auepg.com.au,289733auepg-com-au,9HD,9HD Mackay,9HD Mackay,HD 1080i,MPEG-4,,[604],80,8,0,0,0,,https://i.imgur.com/OitiwvN.png,https://i.imgur.com/OitiwvN.png,WIN Network,Free-to-Air,https://i.imgur.com/OitiwvN.png
289733auepg.com.au,289733auepg.com.au,289733auepg-com-au,9HD,9HD Wide Bay,9HD Wide Bay,HD 1080i,MPEG-4,,[609],8,80,0,0,0,,https://i.imgur.com/OitiwvN.png,https://i.imgur.com/OitiwvN.png,WIN Network,Free-to-Air,https://i.imgur.com/OitiwvN.png
289733auepg.com.au,289733auepg.com.au,289733auepg-com-au,9HD,9HD Wide Bay,9HD Wide Bay,HD 1080i,MPEG-4,,[609],80,8,0,0,0,,https://i.imgur.com/OitiwvN.png,https://i.imgur.com/OitiwvN.png,WIN Network,Free-to-Air,https://i.imgur.com/OitiwvN.png
381167auepg.com.au,381167auepg.com.au,381167auepg-com-au,7HD,7HD Coffs Harbour,7HD Coffs Harbour,HD 1080i,MPEG-4,http://www.southerncrossaustereo.com.au/tv,[105],6,60,0,0,0,,https://i.imgur.com/7RVJhfT.png,https://i.imgur.com/7RVJhfT.png,Seven West Media (Regional),Free-to-Air,https://i.imgur.com/7RVJhfT.png
381167auepg.com.au,381167auepg.com.au,381167auepg-com-au,7HD,7HD Coffs Harbour,7HD Coffs Harbour,HD 1080i,MPEG-4,,[105],60,6,0,0,0,,https://i.imgur.com/7RVJhfT.png,https://i.imgur.com/7RVJhfT.png,Seven West Media (Regional),Free-to-Air,https://i.imgur.com/7RVJhfT.png
381168auepg.com.au,381168auepg.com.au,381168auepg-com-au,7HD,7HD Wollongong,7HD Wollongong,HD 1080i,MPEG-4,http://www.southerncrossaustereo.com.au/tv,[113],6,60,0,0,0,,https://i.imgur.com/7RVJhfT.png,https://i.imgur.com/7RVJhfT.png,Seven West Media (Regional),Free-to-Air,https://i.imgur.com/7RVJhfT.png
381168auepg.com.au,381168auepg.com.au,381168auepg-com-au,7HD,7HD Wollongong,7HD Wollongong,HD 1080i,MPEG-4,,[113],60,6,0,0,0,,https://i.imgur.com/7RVJhfT.png,https://i.imgur.com/7RVJhfT.png,Seven West Media (Regional),Free-to-Air,https://i.imgur.com/7RVJhfT.png
381168auepg.com.au,381168auepg.com.au,381168auepg-com-au,7HD,7HD Canberra,7HD Canberra,HD 1080i,MPEG-4,,[201],6,60,0,0,0,,https://i.imgur.com/7RVJhfT.png,https://i.imgur.com/7RVJhfT.png,Seven West Media (Regional),Free-to-Air,https://i.imgur.com/7RVJhfT.png
381168auepg.com.au,381168auepg.com.au,381168auepg-com-au,7HD,7HD Canberra,7HD Canberra,HD 1080i,MPEG-4,,[201],60,6,0,0,0,,https://i.imgur.com/7RVJhfT.png,https://i.imgur.com/7RVJhfT.png,Seven West Media (Regional),Free-to-Air,https://i.imgur.com/7RVJhfT.png
381168auepg.com.au,381168auepg.com.au,381168auepg-com-au,7HD,7HD Central Coast,7HD Central Coast,HD 1080i,MPEG-4,,[103],6,60,0,0,0,,https://i.imgur.com/7RVJhfT.png,https://i.imgur.com/7RVJhfT.png,Seven West Media (Regional),Free-to-Air,https://i.imgur.com/7RVJhfT.png
381168auepg.com.au,381168auepg.com.au,381168auepg-com-au,7HD,7HD Central Coast,7HD Central Coast,HD 1080i,MPEG-4,,[103],60,6,0,0,0,,https://i.imgur.com/7RVJhfT.png,https://i.imgur.com/7RVJhfT.png,Seven West Media (Regional),Free-to-Air,https://i.imgur.com/7RVJhfT.png
381168auepg.com.au,381168auepg.com.au,381168auepg-com-au,7HD,7HD Lismore,7HD Lismore,HD 1080i,MPEG-4,,[107],6,60,0,0,0,,https://i.imgur.com/7RVJhfT.png,https://i.imgur.com/7RVJhfT.png,Seven West Media (Regional),Free-to-Air,https://i.imgur.com/7RVJhfT.png
381168auepg.com.au,381168auepg.com.au,381168auepg-com-au,7HD,7HD Lismore,7HD Lismore,HD 1080i,MPEG-4,,[107],60,6,0,0,0,,https://i.imgur.com/7RVJhfT.png,https://i.imgur.com/7RVJhfT.png,Seven West Media (Regional),Free-to-Air,https://i.imgur.com/7RVJhfT.png
381168auepg.com.au,381168auepg.com.au,381168auepg-com-au,7HD,7HD Newcastle,7HD Newcastle,HD 1080i,MPEG-4,,[108],6,60,0,0,0,,https://i.imgur.com/7RVJhfT.png,https://i.imgur.com/7RVJhfT.png,Seven West Media (Regional),Free-to-Air,https://i.imgur.com/7RVJhfT.png
381168auepg.com.au,381168auepg.com.au,381168auepg-com-au,7HD,7HD Newcastle,7HD Newcastle,HD 1080i,MPEG-4,,[108],60,6,0,0,0,,https://i.imgur.com/7RVJhfT.png,https://i.imgur.com/7RVJhfT.png,Seven West Media (Regional),Free-to-Air,https://i.imgur.com/7RVJhfT.png
381170auepg.com.au,381170auepg.com.au,381170auepg-com-au,7HD,7HD Orange,7HD Orange,HD 1080i,MPEG-4,http://www.southerncrossaustereo.com.au/tv,"[116, 109]",6,60,0,0,0,,https://i.imgur.com/7RVJhfT.png,https://i.imgur.com/7RVJhfT.png,Seven West Media (Regional),Free-to-Air,https://i.imgur.com/7RVJhfT.png
381170auepg.com.au,381170auepg.com.au,381170auepg-com-au,7HD,7HD Orange,7HD Orange,HD 1080i,MPEG-4,,"[116, 109]",60,6,0,0,0,,https://i.imgur.com/7RVJhfT.png,https://i.imgur.com/7RVJhfT.png,Seven West Media (Regional),Free-to-Air,https://i.imgur.com/7RVJhfT.png
381172auepg.com.au,381172auepg.com.au,381172auepg-com-au,7HD,7HD Cairns,7HD Cairns,HD 1080i,MPEG-4,,"[602, 5050]",7,70,71,0,0,,https://i.imgur.com/7RVJhfT.png,https://i.imgur.com/7RVJhfT.png,Seven West Media,Free-to-Air,https://i.imgur.com/7RVJhfT.png
381172auepg.com.au,381172auepg.com.au,381172auepg-com-au,7HD,7HD Cairns,7HD Cairns,HD 1080i,MPEG-4,,[602],71,0,0,0,0,,https://i.imgur.com/7RVJhfT.png,https://i.imgur.com/7RVJhfT.png,Seven West Media,Free-to-Air,https://i.imgur.com/7RVJhfT.png
381172auepg.com.au,381172auepg.com.au,381172auepg-com-au,7HD,7HD Cairns,7HD Cairns,HD 1080i,MPEG-4,,[602],70,7,71,0,0,,https://i.imgur.com/7RVJhfT.png,https://i.imgur.com/7RVJhfT.png,Seven West Media,Free-to-Air,https://i.imgur.com/7RVJhfT.png
381172auepg.com.au,381172auepg.com.au,381172auepg-com-au,7,7 Cairns,7 Cairns,HD 1080p,,,"[3751, 5000, 3740]",0,0,0,0,0,,https://i.imgur.com/HQ03GSr.png,https://i.imgur.com/HQ03GSr.png,Seven West Media,Free-to-Air,https://i.imgur.com/HQ03GSr.png
388609auepg.com.au,388609auepg.com.au,388609auepg-com-au,10 drama HD,10 drama HD Sydney,10 drama,HD 1080i,MPEG-4,,"[101, 103]",12,0,0,0,0,,https://i.imgur.com/ZSOm3zZ.png,https://i.imgur.com/90Ik5no.png,10 Network,Free-to-Air,https://i.imgur.com/ZSOm3zZ.png
388609auepg.com.au,388609auepg.com.au,388609auepg-com-au,10 drama HD,10 drama HD,10 BOLD Drama,HD 1080i,MPEG-4,,"[2011, 2010, 2016]",0,0,0,166,0,,https://i.imgur.com/ZSOm3zZ.png,https://i.imgur.com/90Ik5no.png,10 Network,Entertainment,https://i.imgur.com/ZSOm3zZ.png
388609auepg.com.au,388609auepg.com.au,388609auepg-com-au,10 drama,10 drama Sydney,10 drama Sydney,HD 720p,,,"[3851, 3852, 3853, 3854, 3740, 3771, 5000, 5001]",12,0,0,0,0,,https://i.imgur.com/ZSOm3zZ.png,https://i.imgur.com/90Ik5no.png,10 Network,Free-to-Air,https://i.imgur.com/ZSOm3zZ.png
388609auepg.com.au,388609auepg.com.au,388609auepg-com-au,10 drama,10 drama,10 drama,HD 720p,,,[3150],0,0,0,0,412,,https://i.imgur.com/ZSOm3zZ.png,https://i.imgur.com/90Ik5no.png,10 Network,Free-to-Air,https://i.imgur.com/ZSOm3zZ.png
388610auepg.com.au,388610auepg.com.au,388610auepg-com-au,10 drama,10 drama Central,10 BOLD Drama,SD 576i,MPEG-4,http://www.southerncrossaustereo.com.au/tv,"[116, 611, 612, 704, 702, 900, 5919]",1,0,0,0,0,,https://i.imgur.com/ZSOm3zZ.png,https://i.imgur.com/90Ik5no.png,Central Digital Television,Free-to-Air,https://i.imgur.com/ZSOm3zZ.png
388610auepg.com.au,388610auepg.com.au,388610auepg-com-au,10 drama HD,10 drama HD Melbourne,10 drama,HD 1080i,MPEG-4,,[301],12,0,0,0,0,,https://i.imgur.com/ZSOm3zZ.png,https://i.imgur.com/90Ik5no.png,10 Network,Free-to-Air,https://i.imgur.com/ZSOm3zZ.png
388610auepg.com.au,388610auepg.com.au,388610auepg-com-au,10 drama,10 drama Melbourne,10 drama Melbourne,HD 720p,,,"[3740, 3771, 5000, 5002]",12,0,0,0,0,,https://i.imgur.com/ZSOm3zZ.png,https://i.imgur.com/90Ik5no.png,10 Network,Free-to-Air,https://i.imgur.com/ZSOm3zZ.png
388610auepg.com.au,388610auepg.com.au,388610auepg-com-au,10 drama,10 drama Tasmania,10 BOLD Drama,SD 576i,MPEG-4,,"[401, 402]",53,0,0,0,0,,https://i.imgur.com/ZSOm3zZ.png,https://i.imgur.com/90Ik5no.png,Tasmania Digital Television,Free-to-Air,https://i.imgur.com/ZSOm3zZ.png
388610auepg.com.au,388610auepg.com.au,388610auepg-com-au,10 drama,10 drama Central,10 BOLD Drama,SD 576i,MPEG-4,,"[120, 320, 420, 520, 620, 720]",1,0,0,0,0,,https://i.imgur.com/ZSOm3zZ.png,https://i.imgur.com/90Ik5no.png,Central Digital Television,Free-to-Air,https://i.imgur.com/ZSOm3zZ.png
388611auepg.com.au,388611auepg.com.au,388611auepg-com-au,10 drama HD,10 drama HD Brisbane,10 drama,HD 1080i,MPEG-4,,"[601, 603]",12,0,0,0,0,,https://i.imgur.com/ZSOm3zZ.png,https://i.imgur.com/90Ik5no.png,10 Network,Free-to-Air,https://i.imgur.com/ZSOm3zZ.png
388611auepg.com.au,388611auepg.com.au,388611auepg-com-au,10 drama,10 drama Brisbane,10 drama Brisbane,HD 720p,,,"[3740, 3771, 5000, 5004]",12,0,0,0,0,,https://i.imgur.com/ZSOm3zZ.png,https://i.imgur.com/90Ik5no.png,10 Network,Free-to-Air,https://i.imgur.com/ZSOm3zZ.png
388612auepg.com.au,388612auepg.com.au,388612auepg-com-au,10 drama HD,10 drama HD Adelaide,10 drama,HD 1080i,MPEG-4,,[501],12,0,0,0,0,,https://i.imgur.com/ZSOm3zZ.png,https://i.imgur.com/90Ik5no.png,10 Network,Free-to-Air,https://i.imgur.com/ZSOm3zZ.png
388612auepg.com.au,388612auepg.com.au,388612auepg-com-au,10 drama,10 drama Spencer Gulf,10 BOLD Drama,SD 576i,MPEG-2,,"[505, 504]",52,0,0,0,0,,https://i.imgur.com/ZSOm3zZ.png,https://i.imgur.com/90Ik5no.png,Seven West Media (SCA 10),Free-to-Air,https://i.imgur.com/ZSOm3zZ.png
388612auepg.com.au,388612auepg.com.au,388612auepg-com-au,10 drama,10 drama Broken Hill,10 BOLD Drama,SD 576i,MPEG-2,,[102],52,0,0,0,0,,https://i.imgur.com/ZSOm3zZ.png,https://i.imgur.com/90Ik5no.png,Seven West Media (SCA 10),Free-to-Air,https://i.imgur.com/ZSOm3zZ.png
388612auepg.com.au,388612auepg.com.au,388612auepg-com-au,10 drama,10 drama Adelaide,10 drama Adelaide,HD 720p,,,"[3740, 3771, 5000, 5003]",12,0,0,0,0,,https://i.imgur.com/ZSOm3zZ.png,https://i.imgur.com/90Ik5no.png,10 Network,Free-to-Air,https://i.imgur.com/ZSOm3zZ.png
388612auepg.com.au,388612auepg.com.au,388612auepg-com-au,10 drama,10 drama Mt Gambier,10 drama,SD 576i,MPEG-4,,[519],51,0,0,0,0,,https://i.imgur.com/ZSOm3zZ.png,https://i.imgur.com/90Ik5no.png,WIN Network (10),Free-to-Air,https://i.imgur.com/ZSOm3zZ.png
388612auepg.com.au,388612auepg.com.au,388612auepg-com-au,10 drama,10 drama Loxton,10 drama,SD 576i,MPEG-4,,[518],51,0,0,0,0,,https://i.imgur.com/ZSOm3zZ.png,https://i.imgur.com/90Ik5no.png,WIN Network (10),Free-to-Air,https://i.imgur.com/ZSOm3zZ.png
388613auepg.com.au,388613auepg.com.au,388613auepg-com-au,10 drama HD,10 drama HD Perth,10 drama,HD 1080i,MPEG-4,,"[801, 804]",12,0,0,0,0,,https://i.imgur.com/ZSOm3zZ.png,https://i.imgur.com/90Ik5no.png,10 Network,Free-to-Air,https://i.imgur.com/ZSOm3zZ.png
388613auepg.com.au,388613auepg.com.au,388613auepg-com-au,10 drama,10 drama Perth,10 drama Perth,HD 720p,,,"[3740, 3771, 5000, 5005, 5055, 5054]",12,0,0,0,0,,https://i.imgur.com/ZSOm3zZ.png,https://i.imgur.com/90Ik5no.png,10 Network,Free-to-Air,https://i.imgur.com/ZSOm3zZ.png
388613auepg.com.au,388613auepg.com.au,388613auepg-com-au,10 drama,10 drama Western Australia,10Bold,SD 576i,MPEG-4,,"[803, 810, 811, 804, 805, 802]",50,0,0,0,0,,https://i.imgur.com/ZSOm3zZ.png,https://i.imgur.com/90Ik5no.png,West Digital Television,Free-to-Air,https://i.imgur.com/ZSOm3zZ.png
388613auepg.com.au,388613auepg.com.au,388613auepg-com-au,10 drama,10 drama Western Australia,10Bold,SD 576i,MPEG-4,,"[820, 5919]",5,0,0,0,0,,https://i.imgur.com/ZSOm3zZ.png,https://i.imgur.com/90Ik5no.png,West Digital Television,Free-to-Air,https://i.imgur.com/ZSOm3zZ.png
390715auepg.com.au,390715auepg.com.au,390715auepg-com-au,Double J,Double J,Double J,Radio,MPEG-1,http://shoutmedia.abc.net.au:10428/;stream.nsv,"[101, 8652, 8653, 8654, 8655, 8656, 8657, 8658, 8659, 8660, 8661, 8662, 8663, 8664, 8665, 8666, 8667, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 5930, 8651, 115, 102, 201, 103, 116, 105, 106, 107, 109, 108, 111, 114, 112, 113, 301, 304, 305, 306, 307, 308, 302, 401, 402, 501, 518, 519, 505, 601, 602, 603, 611, 604, 612, 605, 606, 607, 608, 609, 701, 704, 702, 801, 803, 810, 811, 804, 805, 802, 1002, 1014, 1013, 120, 320, 420, 520, 620, 720, 820, 504, 5055]",200,0,0,0,0,,https://i.imgur.com/hYiRZj5.png,https://i.imgur.com/mjtraYc.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/hYiRZj5.png
390716auepg.com.au,390716auepg.com.au,390716auepg-com-au,ABC Jazz,ABC Jazz,ABC Jazz,Radio,MPEG-1,http://shoutmedia.abc.net.au:10430/;stream.nsv,"[101, 8652, 8653, 8654, 8655, 8656, 8657, 8658, 8659, 8660, 8661, 8662, 8663, 8664, 8665, 8666, 8667, 955, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 5930, 8651, 115, 102, 201, 103, 116, 105, 106, 107, 109, 108, 111, 114, 112, 113, 301, 304, 305, 306, 307, 308, 302, 401, 402, 501, 518, 519, 505, 601, 602, 603, 611, 604, 612, 605, 606, 607, 608, 609, 701, 704, 702, 801, 803, 810, 811, 804, 805, 802, 1002, 1014, 1013, 120, 320, 420, 520, 620, 720, 820, 504, 5055]",201,0,0,0,0,,https://i.imgur.com/Xt8X8di.png,https://i.imgur.com/Xt8X8di.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/Xt8X8di.png
390741auepg.com.au,390741auepg.com.au,390741auepg-com-au,ABC Kids/ABC Family,ABC Kids/ABC Family Northern Territory,ABC Kids/ABC Family,SD 576i,MPEG-2,,"[701, 704, 702, 1002, 1013]",22,0,0,0,0,,https://i.imgur.com/QVoN03I.png,https://i.imgur.com/QVoN03I.png,Australian Broadcasting Corporation,Free-to-Air,https://i.imgur.com/QVoN03I.png
391132auepg.com.au,391132auepg.com.au,391132auepg-com-au,9Gem,9Gem Melbourne,9Gem Melbourne,SD 576i,MPEG-2,,"[301, 1003]",92,0,0,0,0,,https://i.imgur.com/NGywzNQ.png,https://i.imgur.com/NGywzNQ.png,Nine Entertainment Co.,Free-to-Air,https://i.imgur.com/NGywzNQ.png
391132auepg.com.au,391132auepg.com.au,391132auepg-com-au,9GemHD,9GemHD Melbourne,9GemHD Melbourne,HD 1080i,MPEG-4,,"[301, 1003]",95,0,0,0,0,,https://i.imgur.com/WLIPLlv.png,https://i.imgur.com/WLIPLlv.png,Nine Entertainment Co.,Free-to-Air,https://i.imgur.com/WLIPLlv.png
391132auepg.com.au,391132auepg.com.au,391132auepg-com-au,9Gem,9Gem Melbourne,9Gem Melbourne,HD 1080p,,,"[3761, 5000, 5002, 3740]",0,0,0,0,0,,https://i.imgur.com/NGywzNQ.png,https://i.imgur.com/NGywzNQ.png,Nine Entertainment Co.,Free-to-Air,https://i.imgur.com/NGywzNQ.png
